trade_id,window,day,signal_timestamp,signal_timestamp_seconds,entry_timestamp,entry_timestamp_seconds,exit_timestamp,exit_timestamp_seconds,direction,side,position,notional,entry_price,exit_price,prediction,gross_return,gross_pnl,entry_cost,exit_cost,transaction_cost,net_return,net_pnl
W3-D84-T00031,W3,84,05:34:58,20098,05:34:58,20098,05:39:58,20398,1,LONG,1.0,1.0,99.48164761322975,99.52002792564797,0.000258835049470523,0.00038580294294510153,0.00038580294294510153,0.0005,0.0005,0.001,-0.0006141970570548985,-0.0006141970570548985
W3-D84-T00032,W3,84,05:39:58,20398,05:39:58,20398,05:44:58,20698,1,LONG,1.0,1.0,99.52002792564797,99.46243127672572,0.000258835049470523,-0.000578744300245515,-0.000578744300245515,0.0005,0.0005,0.001,-0.001578744300245515,-0.001578744300245515
W3-D84-T00033,W3,84,05:44:58,20698,05:44:58,20698,05:49:58,20998,1,LONG,1.0,1.0,99.46243127672572,99.50781045466444,0.00026996170483802533,0.0004562444066187332,0.0004562444066187332,0.0005,0.0005,0.001,-0.0005437555933812668,-0.0005437555933812668
W3-D84-T00034,W3,84,05:49:58,20998,05:49:58,20998,05:54:58,21298,1,LONG,1.0,1.0,99.50781045466444,99.55668033859848,0.00026996170483802533,0.0004911160612492971,0.0004911160612492971,0.0005,0.0005,0.001,-0.0005088839387507029,-0.0005088839387507029
W3-D84-T00035,W3,84,05:54:58,21298,05:54:58,21298,05:59:58,21598,1,LONG,1.0,1.0,99.55668033859848,99.48512086569508,0.00020829260515978345,-0.0007187812275382122,-0.0007187812275382122,0.0005,0.0005,0.001,-0.0017187812275382122,-0.0017187812275382122
W3-D84-T00036,W3,84,05:59:58,21598,05:59:58,21598,06:04:58,21898,1,LONG,1.0,1.0,99.48512086569508,99.30884021293306,0.00027552869553679893,-0.0017719298245613135,-0.0017719298245613135,0.0005,0.0005,0.001,-0.0027719298245613136,-0.0027719298245613136
W3-D84-T00037,W3,84,06:04:58,21898,06:04:58,21898,06:09:58,22198,1,LONG,1.0,1.0,99.30884021293306,99.41181603979406,0.0006040895818472306,0.001036925077769535,0.001036925077769535,0.0005,0.0005,0.001,3.692507776953489e-05,3.692507776953489e-05
W3-D84-T00038,W3,84,06:09:58,22198,06:09:58,22198,06:14:58,22498,1,LONG,1.0,1.0,99.41181603979406,99.338511213893,0.00031884608246357873,-0.0007373854419048254,-0.0007373854419048254,0.0005,0.0005,0.001,-0.0017373854419048254,-0.0017373854419048254
W3-D84-T00039,W3,84,06:14:58,22498,06:14:58,22498,06:19:58,22798,1,LONG,1.0,1.0,99.338511213893,99.32280303691422,0.0003311684602069633,-0.0001581277672357828,-0.0001581277672357828,0.0005,0.0005,0.001,-0.0011581277672357828,-0.0011581277672357828
W3-D84-T00040,W3,84,06:19:58,22798,06:19:58,22798,06:24:58,23098,1,LONG,1.0,1.0,99.32280303691422,99.2704424469849,0.0003311684602069633,-0.0005271759186040725,-0.0005271759186040725,0.0005,0.0005,0.001,-0.0015271759186040726,-0.0015271759186040726
W3-D85-T00000,W3,85,02:59:58,10798,02:59:58,10798,03:04:58,11098,-1,SHORT,-1.0,1.0,100.01453363190078,99.9935406080441,-4.4711590777535215e-06,0.00020989973251228644,0.00020989973251228644,0.0005,0.0005,0.001,-0.0007901002674877136,-0.0007901002674877136
W3-D85-T00001,W3,85,03:04:58,11098,03:04:58,11098,03:09:58,11398,-1,SHORT,-1.0,1.0,99.9935406080441,100.00861252260788,-4.4711590777535215e-06,-0.00015072888180700517,-0.00015072888180700517,0.0005,0.0005,0.001,-0.0011507288818070052,-0.0011507288818070052
W3-D85-T00002,W3,85,03:09:58,11398,03:09:58,11398,03:14:58,11698,-1,SHORT,-1.0,1.0,100.00861252260788,100.01184221858584,-4.4711590777535215e-06,-3.229417843630955e-05,-3.229417843630955e-05,0.0005,0.0005,0.001,-0.0010322941784363096,-0.0010322941784363096
W3-D85-T00003,W3,85,03:14:58,11698,03:14:58,11698,03:19:58,11998,-1,SHORT,-1.0,1.0,100.01184221858584,100.02799069847558,-4.4711590777535215e-06,-0.00016146567777886034,-0.00016146567777886034,0.0005,0.0005,0.001,-0.0011614656777788604,-0.0011614656777788604
W3-D85-T00004,W3,85,03:19:58,11998,03:19:58,11998,03:24:58,12298,-1,SHORT,-1.0,1.0,100.02799069847558,100.02153130651968,-4.4711590777535215e-06,6.457584432917329e-05,6.457584432917329e-05,0.0005,0.0005,0.001,-0.0009354241556708267,-0.0009354241556708267
W3-D85-T00005,W3,85,03:24:58,12298,03:24:58,12298,03:29:58,12598,-1,SHORT,-1.0,1.0,100.02153130651968,100.00363879080184,-4.4711590777535215e-06,0.00017888664054743764,0.00017888664054743764,0.0005,0.0005,0.001,-0.0008211133594525624,-0.0008211133594525624
W3-D85-T00006,W3,85,03:29:58,12598,03:29:58,12598,03:34:58,12898,-1,SHORT,-1.0,1.0,100.00363879080184,99.9720093015244,-4.4711590777535215e-06,0.0003162833838837864,0.0003162833838837864,0.0005,0.0005,0.001,-0.0006837166161162136,-0.0006837166161162136
W3-D85-T00007,W3,85,03:34:58,12898,03:34:58,12898,03:39:58,13198,-1,SHORT,-1.0,1.0,99.9720093015244,99.95478425630868,-4.4711590777535215e-06,0.0001722986797609849,0.0001722986797609849,0.0005,0.0005,0.001,-0.0008277013202390151,-0.0008277013202390151
W3-D85-T00008,W3,85,03:39:58,13198,03:39:58,13198,03:44:58,13498,-1,SHORT,-1.0,1.0,99.95478425630868,99.97093273619844,-4.4711590777535215e-06,-0.00016155784848015387,-0.00016155784848015387,0.0005,0.0005,0.001,-0.0011615578484801539,-0.0011615578484801539
W3-D85-T00009,W3,85,03:44:58,13498,03:44:58,13498,03:49:58,13798,-1,SHORT,-1.0,1.0,99.97093273619844,99.9537076909827,-8.125863983516896e-06,0.00017230053520844724,0.00017230053520844724,0.0005,0.0005,0.001,-0.0008276994647915528,-0.0008276994647915528
W3-D85-T00010,W3,85,03:49:58,13798,03:49:58,13798,03:54:58,14098,-1,SHORT,-1.0,1.0,99.9537076909827,99.97093273619844,-8.125863983516896e-06,-0.0001723302277989447,-0.0001723302277989447,0.0005,0.0005,0.001,-0.0011723302277989447,-0.0011723302277989447
W3-D85-T00011,W3,85,03:54:58,14098,03:54:58,14098,03:59:58,14398,-1,SHORT,-1.0,1.0,99.97093273619844,99.932176384463,-8.125863983516896e-06,0.0003876762042193116,0.0003876762042193116,0.0005,0.0005,0.001,-0.0006123237957806884,-0.0006123237957806884
W3-D85-T00012,W3,85,03:59:58,14398,03:59:58,14398,04:04:58,14698,-1,SHORT,-1.0,1.0,99.932176384463,99.95478425630868,-8.125863983516896e-06,-0.00022623215728545532,-0.00022623215728545532,0.0005,0.0005,0.001,-0.0012262321572854553,-0.0012262321572854553
W3-D85-T00013,W3,85,04:04:58,14698,04:04:58,14698,04:09:58,14998,-1,SHORT,-1.0,1.0,99.95478425630868,99.96985617087245,-8.125863983516896e-06,-0.00015078732524820282,-0.00015078732524820282,0.0005,0.0005,0.001,-0.0011507873252482028,-0.0011507873252482028
W3-D85-T00014,W3,85,04:09:58,14998,04:09:58,14998,04:14:58,15298,-1,SHORT,-1.0,1.0,99.96985617087245,99.9741624321764,-8.125863983516896e-06,-4.3075597674135935e-05,-4.3075597674135935e-05,0.0005,0.0005,0.001,-0.001043075597674136,-0.001043075597674136
W3-D85-T00015,W3,85,04:14:58,15298,04:14:58,15298,04:19:58,15598,-1,SHORT,-1.0,1.0,99.9741624321764,99.99931099819136,-8.125863983516896e-06,-0.00025155065472071136,-0.00025155065472071136,0.0005,0.0005,0.001,-0.0012515506547207114,-0.0012515506547207114
W3-D85-T00016,W3,85,04:19:58,15598,04:19:58,15598,04:24:58,15898,-1,SHORT,-1.0,1.0,99.99931099819136,100.02153130651968,-8.125863983516896e-06,-0.00022220461427702176,-0.00022220461427702176,0.0005,0.0005,0.001,-0.0012222046142770218,-0.0012222046142770218
W3-D85-T00017,W3,85,04:24:58,15898,04:24:58,15898,04:29:58,16198,-1,SHORT,-1.0,1.0,100.02153130651968,100.27344759279993,-8.125863983516896e-06,-0.0025186205708873644,-0.0025186205708873644,0.0005,0.0005,0.001,-0.0035186205708873644,-0.0035186205708873644
W3-D85-T00018,W3,85,04:29:58,16198,04:29:58,16198,04:34:58,16498,-1,SHORT,-1.0,1.0,100.27344759279993,100.56713461372836,-0.00018986444843543745,-0.002928861308539643,-0.002928861308539643,0.0005,0.0005,0.001,-0.003928861308539643,-0.003928861308539643
W3-D85-T00019,W3,85,04:34:58,16498,04:34:58,16498,04:39:58,16798,-1,SHORT,-1.0,1.0,100.56713461372836,100.57919214537938,-0.0007727525978957467,-0.00011989534848866334,-0.00011989534848866334,0.0005,0.0005,0.001,-0.0011198953484886634,-0.0011198953484886634
W3-D85-T00020,W3,85,04:39:58,16798,04:39:58,16798,04:44:58,17098,1,LONG,1.0,1.0,100.57919214537938,100.58672810266128,5.908784101853725e-06,7.492560957356176e-05,7.492560957356176e-05,0.0005,0.0005,0.001,-0.0009250743904264383,-0.0009250743904264383
W3-D85-T00021,W3,85,04:44:58,17098,04:44:58,17098,04:49:58,17398,-1,SHORT,-1.0,1.0,100.58672810266128,100.6588579795022,-7.714944243110769e-05,-0.0007170913916922927,-0.0007170913916922927,0.0005,0.0005,0.001,-0.0017170913916922928,-0.0017170913916922928
W3-D85-T00022,W3,85,04:49:58,17398,04:49:58,17398,04:54:58,17698,1,LONG,1.0,1.0,100.6588579795022,100.65013780036172,0.00014472838820427932,-8.663101604289292e-05,-8.663101604289292e-05,0.0005,0.0005,0.001,-0.001086631016042893,-0.001086631016042893
W3-D85-T00023,W3,85,04:54:58,17698,04:54:58,17698,04:59:58,17998,1,LONG,1.0,1.0,100.65013780036172,100.6782361553699,0.00013412402671020523,0.0002791685696836854,0.0002791685696836854,0.0005,0.0005,0.001,-0.0007208314303163146,-0.0007208314303163146
W3-D85-T00024,W3,85,04:59:58,17998,04:59:58,17998,05:04:58,18298,1,LONG,1.0,1.0,100.6782361553699,100.8461803462234,0.00013412402671020523,0.0016681280609081028,0.0016681280609081028,0.0005,0.0005,0.001,0.0006681280609081028,0.0006681280609081028
W3-D85-T00025,W3,85,05:04:58,18298,05:04:58,18298,05:09:58,18598,1,LONG,1.0,1.0,100.8461803462234,100.97429162001548,2.8312607713921157e-05,0.0012703631744130917,0.0012703631744130917,0.0005,0.0005,0.001,0.00027036317441309164,0.00027036317441309164
W3-D85-T00026,W3,85,05:09:58,18598,05:09:58,18598,05:14:58,18898,1,LONG,1.0,1.0,100.97429162001548,101.03134958229263,0.0014942501039202879,0.000565074152655276,0.000565074152655276,0.0005,0.0005,0.001,-0.00043492584734472397,-0.00043492584734472397
W3-D85-T00027,W3,85,05:14:58,18898,05:14:58,18898,05:19:58,19198,1,LONG,1.0,1.0,101.03134958229263,101.0077728016536,0.0011618666325385748,-0.00023336103829663113,-0.00023336103829663113,0.0005,0.0005,0.001,-0.0012333610382966312,-0.0012333610382966312
W3-D85-T00028,W3,85,05:19:58,19198,05:19:58,19198,05:24:58,19498,1,LONG,1.0,1.0,101.0077728016536,101.1885281198863,0.0003250985750931382,0.001789518897596487,0.001789518897596487,0.0005,0.0005,0.001,0.0007895188975964871,0.0007895188975964871
W3-D85-T00029,W3,85,05:24:58,19498,05:24:58,19498,05:29:58,19798,1,LONG,1.0,1.0,101.1885281198863,101.16269055206268,0.0004872130806772798,-0.00025534088007483913,-0.00025534088007483913,0.0005,0.0005,0.001,-0.0012553408800748391,-0.0012553408800748391
W3-D85-T00030,W3,85,05:29:58,19798,05:29:58,19798,05:34:58,20098,1,LONG,1.0,1.0,101.16269055206268,101.33817070019808,0.00026146346423834777,0.0017346330665759524,0.0017346330665759524,0.0005,0.0005,0.001,0.0007346330665759524,0.0007346330665759524
W3-D85-T00031,W3,85,05:34:58,20098,05:34:58,20098,05:39:58,20398,1,LONG,1.0,1.0,101.33817070019808,101.11962793902332,0.00024451422466232367,-0.0021565690367679746,-0.0021565690367679746,0.0005,0.0005,0.001,-0.0031565690367679746,-0.0031565690367679746
W3-D85-T00032,W3,85,05:39:58,20398,05:39:58,20398,05:44:58,20698,1,LONG,1.0,1.0,101.11962793902332,101.06364654207216,1.9959876533348972e-05,-0.000553615535303531,-0.000553615535303531,0.0005,0.0005,0.001,-0.001553615535303531,-0.001553615535303531
W3-D85-T00033,W3,85,05:44:58,20698,05:44:58,20698,05:49:58,20998,1,LONG,1.0,1.0,101.06364654207216,101.03780897424856,6.348542703998202e-05,-0.0002556563978012294,-0.0002556563978012294,0.0005,0.0005,0.001,-0.0012556563978012294,-0.0012556563978012294
W3-D85-T00034,W3,85,05:49:58,20998,05:49:58,20998,05:54:58,21298,-1,SHORT,-1.0,1.0,101.03780897424856,100.8203427783998,-0.0002626135559060333,0.0021523249371350195,0.0021523249371350195,0.0005,0.0005,0.001,0.0011523249371350195,0.0011523249371350195
W3-D85-T00035,W3,85,05:54:58,21298,05:54:58,21298,05:59:58,21598,1,LONG,1.0,1.0,100.8203427783998,100.93122900697614,0.0003153034127876514,0.0010998398291508504,0.0010998398291508504,0.0005,0.0005,0.001,9.983982915085041e-05,9.983982915085041e-05
W3-D85-T00036,W3,85,05:59:58,21598,05:59:58,21598,06:04:58,21898,1,LONG,1.0,1.0,100.93122900697614,101.0485746275084,0.00021579449316372107,0.0011626294625239897,0.0011626294625239897,0.0005,0.0005,0.001,0.00016262946252398967,0.00016262946252398967
W3-D85-T00037,W3,85,06:04:58,21898,06:04:58,21898,06:09:58,22198,1,LONG,1.0,1.0,101.0485746275084,101.14546550684696,0.00018894962607744395,0.0009588544885044126,0.0009588544885044126,0.0005,0.0005,0.001,-4.114551149558745e-05,-4.114551149558745e-05
W3-D85-T00038,W3,85,06:09:58,22198,06:09:58,22198,06:14:58,22498,1,LONG,1.0,1.0,101.14546550684696,101.14977176815088,0.0004646365420047453,4.2574931879979516e-05,4.2574931879979516e-05,0.0005,0.0005,0.001,-0.0009574250681200205,-0.0009574250681200205
W3-D85-T00039,W3,85,06:14:58,22498,06:14:58,22498,06:19:58,22798,1,LONG,1.0,1.0,101.14977176815088,101.08410128326588,0.00047483480633435247,-0.000649240069819701,-0.000649240069819701,0.0005,0.0005,0.001,-0.001649240069819701,-0.001649240069819701
W3-D85-T00040,W3,85,06:19:58,22798,06:19:58,22798,06:24:58,23098,1,LONG,1.0,1.0,101.08410128326588,101.15300146412883,0.00018582969058692072,0.0006816124394268819,0.0006816124394268819,0.0005,0.0005,0.001,-0.00031838756057311814,-0.00031838756057311814
